Date,SCATS_Number,Flow,Site_Type
2006-10-13 05:00:00,4821,54,INT
2006-10-13 05:15:00,4821,51,INT
2006-10-13 05:30:00,4821,113,INT
2006-10-13 05:45:00,4821,160,INT
2006-10-13 06:00:00,4821,160,INT
2006-10-13 06:15:00,4821,215,INT
2006-10-13 06:30:00,4821,295,INT
2006-10-13 06:45:00,4821,356,INT
2006-10-13 07:00:00,4821,437,INT
2006-10-13 07:15:00,4821,526,INT
2006-10-13 07:30:00,4821,557,INT
2006-10-13 07:45:00,4821,597,INT
2006-10-13 08:00:00,4821,662,INT
2006-10-13 08:15:00,4821,651,INT
2006-10-13 08:30:00,4821,611,INT
2006-10-13 08:45:00,4821,640,INT
2006-10-13 09:00:00,4821,533,INT
2006-10-13 09:15:00,4821,522,INT
2006-10-13 09:30:00,4821,467,INT
2006-10-13 09:45:00,4821,449,INT
2006-10-13 10:00:00,4821,473,INT
2006-10-13 10:15:00,4821,502,INT
2006-10-13 10:30:00,4821,535,INT
2006-10-13 10:45:00,4821,475,INT
2006-10-13 11:00:00,4821,488,INT
2006-10-13 11:15:00,4821,470,INT
2006-10-13 11:30:00,4821,477,INT
2006-10-13 11:45:00,4821,501,INT
2006-10-13 12:00:00,4821,471,INT
2006-10-13 12:15:00,4821,459,INT
2006-10-13 12:30:00,4821,522,INT
2006-10-13 12:45:00,4821,540,INT
2006-10-13 13:00:00,4821,500,INT
2006-10-13 13:15:00,4821,492,INT
2006-10-13 13:30:00,4821,530,INT
2006-10-13 13:45:00,4821,500,INT
2006-10-13 14:00:00,4821,506,INT
2006-10-13 14:15:00,4821,526,INT
2006-10-13 14:30:00,4821,502,INT
2006-10-13 14:45:00,4821,536,INT
2006-10-13 15:00:00,4821,535,INT
2006-10-13 15:15:00,4821,549,INT
2006-10-13 15:30:00,4821,566,INT
2006-10-13 15:45:00,4821,509,INT
2006-10-13 16:00:00,4821,584,INT
2006-10-13 16:15:00,4821,595,INT
2006-10-13 16:30:00,4821,590,INT
2006-10-13 16:45:00,4821,566,INT
2006-10-13 17:00:00,4821,636,INT
2006-10-13 17:15:00,4821,666,INT
2006-10-13 17:30:00,4821,701,INT
2006-10-13 17:45:00,4821,648,INT
2006-10-13 18:00:00,4821,620,INT
2006-10-13 18:15:00,4821,592,INT
2006-10-13 18:30:00,4821,591,INT
2006-10-13 18:45:00,4821,566,INT
2006-10-13 19:00:00,4821,464,INT
2006-10-13 19:15:00,4821,528,INT
2006-10-13 19:30:00,4821,373,INT
2006-10-13 19:45:00,4821,394,INT
2006-10-13 20:00:00,4821,396,INT
2006-10-13 20:15:00,4821,353,INT
2006-10-13 20:30:00,4821,336,INT
2006-10-13 20:45:00,4821,335,INT
2006-10-13 21:00:00,4821,335,INT
2006-10-13 21:15:00,4821,299,INT
2006-10-13 21:30:00,4821,271,INT
2006-10-13 21:45:00,4821,238,INT
2006-10-13 22:00:00,4821,245,INT
2006-10-13 22:15:00,4821,237,INT
2006-10-13 22:30:00,4821,245,INT
2006-10-13 22:45:00,4821,243,INT
2006-10-13 23:00:00,4821,267,INT
2006-10-13 23:15:00,4821,230,INT
2006-10-13 23:30:00,4821,169,INT
2006-10-13 23:45:00,4821,189,INT
2006-10-14 00:00:00,4821,207,INT
2006-10-14 00:15:00,4821,173,INT
2006-10-14 00:30:00,4821,142,INT
2006-10-14 00:45:00,4821,114,INT
2006-10-14 01:00:00,4821,139,INT
2006-10-14 01:15:00,4821,81,INT
2006-10-14 01:30:00,4821,101,INT
2006-10-14 01:45:00,4821,82,INT
2006-10-14 02:00:00,4821,101,INT
2006-10-14 02:15:00,4821,84,INT
2006-10-14 02:30:00,4821,69,INT
2006-10-14 02:45:00,4821,69,INT
2006-10-14 03:00:00,4821,92,INT
2006-10-14 03:15:00,4821,70,INT
2006-10-14 03:30:00,4821,47,INT
2006-10-14 03:45:00,4821,54,INT
2006-10-14 04:00:00,4821,58,INT
2006-10-14 04:15:00,4821,54,INT
2006-10-14 04:30:00,4821,57,INT
2006-10-14 04:45:00,4821,52,INT
2006-10-14 05:00:00,4821,50,INT
2006-10-14 05:15:00,4821,55,INT
2006-10-14 05:30:00,4821,79,INT
2006-10-14 05:45:00,4821,95,INT
2006-10-14 06:00:00,4821,100,INT
2006-10-14 06:15:00,4821,99,INT
2006-10-14 06:30:00,4821,139,INT
2006-10-14 06:45:00,4821,157,INT
2006-10-14 07:00:00,4821,173,INT
2006-10-14 07:15:00,4821,160,INT
2006-10-14 07:30:00,4821,221,INT
2006-10-14 07:45:00,4821,249,INT
2006-10-14 08:00:00,4821,272,INT
2006-10-14 08:15:00,4821,282,INT
2006-10-14 08:30:00,4821,321,INT
2006-10-14 08:45:00,4821,348,INT
2006-10-14 09:00:00,4821,364,INT
2006-10-14 09:15:00,4821,427,INT
2006-10-14 09:30:00,4821,457,INT
2006-10-14 09:45:00,4821,501,INT
2006-10-14 10:00:00,4821,422,INT
2006-10-14 10:15:00,4821,499,INT
2006-10-14 10:30:00,4821,522,INT
2006-10-14 10:45:00,4821,554,INT
2006-10-14 11:00:00,4821,528,INT
2006-10-14 11:15:00,4821,557,INT
2006-10-14 11:30:00,4821,596,INT
2006-10-14 11:45:00,4821,570,INT
2006-10-14 12:00:00,4821,607,INT
2006-10-14 12:15:00,4821,610,INT
2006-10-14 12:30:00,4821,602,INT
2006-10-14 12:45:00,4821,579,INT
2006-10-14 13:00:00,4821,596,INT
2006-10-14 13:15:00,4821,589,INT
2006-10-14 13:30:00,4821,567,INT
2006-10-14 13:45:00,4821,563,INT
2006-10-14 14:00:00,4821,585,INT
2006-10-14 14:15:00,4821,549,INT
2006-10-14 14:30:00,4821,557,INT
2006-10-14 14:45:00,4821,584,INT
2006-10-14 15:00:00,4821,576,INT
2006-10-14 15:15:00,4821,630,INT
2006-10-14 15:30:00,4821,603,INT
2006-10-14 15:45:00,4821,552,INT
2006-10-14 16:00:00,4821,545,INT
2006-10-14 16:15:00,4821,609,INT
2006-10-14 16:30:00,4821,542,INT
2006-10-14 16:45:00,4821,517,INT
2006-10-14 17:00:00,4821,497,INT
2006-10-14 17:15:00,4821,548,INT
2006-10-14 17:30:00,4821,511,INT
2006-10-14 17:45:00,4821,534,INT
2006-10-14 18:00:00,4821,470,INT
2006-10-14 18:15:00,4821,440,INT
2006-10-14 18:30:00,4821,395,INT
2006-10-14 18:45:00,4821,442,INT
2006-10-14 19:00:00,4821,356,INT
2006-10-14 19:15:00,4821,318,INT
2006-10-14 19:30:00,4821,274,INT
2006-10-14 19:45:00,4821,297,INT
2006-10-14 20:00:00,4821,248,INT
2006-10-14 20:15:00,4821,257,INT
2006-10-14 20:30:00,4821,258,INT
2006-10-14 20:45:00,4821,282,INT
2006-10-14 21:00:00,4821,250,INT
2006-10-14 21:15:00,4821,228,INT
2006-10-14 21:30:00,4821,215,INT
2006-10-14 21:45:00,4821,228,INT
2006-10-14 22:00:00,4821,216,INT
2006-10-14 22:15:00,4821,231,INT
2006-10-14 22:30:00,4821,195,INT
2006-10-14 22:45:00,4821,268,INT
2006-10-14 23:00:00,4821,250,INT
2006-10-14 23:15:00,4821,194,INT
2006-10-14 23:30:00,4821,202,INT
2006-10-14 23:45:00,4821,224,INT
2006-10-15 00:00:00,4821,161,INT
2006-10-15 00:15:00,4821,137,INT
2006-10-15 00:30:00,4821,158,INT
2006-10-15 00:45:00,4821,152,INT
2006-10-15 01:00:00,4821,143,INT
2006-10-15 01:15:00,4821,122,INT
2006-10-15 01:30:00,4821,130,INT
2006-10-15 01:45:00,4821,93,INT
2006-10-15 02:00:00,4821,104,INT
2006-10-15 02:15:00,4821,80,INT
2006-10-15 02:30:00,4821,84,INT
2006-10-15 02:45:00,4821,82,INT
2006-10-15 03:00:00,4821,86,INT
2006-10-15 03:15:00,4821,85,INT
2006-10-15 03:30:00,4821,72,INT
2006-10-15 03:45:00,4821,59,INT
2006-10-15 04:00:00,4821,66,INT
2006-10-15 04:15:00,4821,54,INT
2006-10-15 04:30:00,4821,77,INT
2006-10-15 04:45:00,4821,95,INT
2006-10-15 05:00:00,4821,70,INT
2006-10-15 05:15:00,4821,74,INT
2006-10-15 05:30:00,4821,83,INT
2006-10-15 05:45:00,4821,83,INT
2006-10-15 06:00:00,4821,68,INT
2006-10-15 06:15:00,4821,83,INT
2006-10-15 06:30:00,4821,97,INT
2006-10-15 06:45:00,4821,100,INT
2006-10-15 07:00:00,4821,77,INT
2006-10-15 07:15:00,4821,91,INT
2006-10-15 07:30:00,4821,128,INT
2006-10-15 07:45:00,4821,63,INT
2006-10-15 08:00:00,4821,93,INT
2006-10-15 08:15:00,4821,166,INT
2006-10-15 08:30:00,4821,151,INT
2006-10-15 08:45:00,4821,207,INT
2006-10-15 09:00:00,4821,198,INT
2006-10-15 09:15:00,4821,278,INT
2006-10-15 09:30:00,4821,297,INT
2006-10-15 09:45:00,4821,365,INT
2006-10-15 10:00:00,4821,359,INT
2006-10-15 10:15:00,4821,382,INT
2006-10-15 10:30:00,4821,404,INT
2006-10-15 10:45:00,4821,424,INT
2006-10-15 11:00:00,4821,403,INT
2006-10-15 11:15:00,4821,453,INT
2006-10-15 11:30:00,4821,544,INT
2006-10-15 11:45:00,4821,556,INT
2006-10-15 12:00:00,4821,532,INT
2006-10-15 12:15:00,4821,578,INT
2006-10-15 12:30:00,4821,538,INT
2006-10-15 12:45:00,4821,574,INT
2006-10-15 13:00:00,4821,579,INT
2006-10-15 13:15:00,4821,585,INT
2006-10-15 13:30:00,4821,531,INT
2006-10-15 13:45:00,4821,607,INT
2006-10-15 14:00:00,4821,567,INT
2006-10-15 14:15:00,4821,559,INT
2006-10-15 14:30:00,4821,599,INT
2006-10-15 14:45:00,4821,536,INT
2006-10-15 15:00:00,4821,553,INT
2006-10-15 15:15:00,4821,599,INT
2006-10-15 15:30:00,4821,557,INT
2006-10-15 15:45:00,4821,581,INT
2006-10-15 16:00:00,4821,621,INT
2006-10-15 16:15:00,4821,530,INT
2006-10-15 16:30:00,4821,536,INT
2006-10-15 16:45:00,4821,494,INT
2006-10-15 17:00:00,4821,540,INT
2006-10-15 17:15:00,4821,472,INT
2006-10-15 17:30:00,4821,446,INT
2006-10-15 17:45:00,4821,432,INT
2006-10-15 18:00:00,4821,407,INT
2006-10-15 18:15:00,4821,371,INT
2006-10-15 18:30:00,4821,342,INT
2006-10-15 18:45:00,4821,330,INT
2006-10-15 19:00:00,4821,276,INT
2006-10-15 19:15:00,4821,269,INT
2006-10-15 19:30:00,4821,247,INT
2006-10-15 19:45:00,4821,230,INT
2006-10-15 20:00:00,4821,216,INT
2006-10-15 20:15:00,4821,203,INT
2006-10-15 20:30:00,4821,214,INT
2006-10-15 20:45:00,4821,214,INT
2006-10-15 21:00:00,4821,188,INT
2006-10-15 21:15:00,4821,178,INT
2006-10-15 21:30:00,4821,184,INT
2006-10-15 21:45:00,4821,155,INT
2006-10-15 22:00:00,4821,178,INT
2006-10-15 22:15:00,4821,151,INT
2006-10-15 22:30:00,4821,118,INT
2006-10-15 22:45:00,4821,129,INT
2006-10-15 23:00:00,4821,128,INT
2006-10-15 23:15:00,4821,87,INT
2006-10-15 23:30:00,4821,91,INT
2006-10-15 23:45:00,4821,94,INT
2006-10-16 00:00:00,4821,61,INT
2006-10-16 00:15:00,4821,49,INT
2006-10-16 00:30:00,4821,43,INT
2006-10-16 00:45:00,4821,36,INT
2006-10-16 01:00:00,4821,29,INT
2006-10-16 01:15:00,4821,36,INT
2006-10-16 01:30:00,4821,34,INT
2006-10-16 01:45:00,4821,29,INT
2006-10-16 02:00:00,4821,32,INT
2006-10-16 02:15:00,4821,16,INT
2006-10-16 02:30:00,4821,29,INT
2006-10-16 02:45:00,4821,29,INT
2006-10-16 03:00:00,4821,19,INT
2006-10-16 03:15:00,4821,22,INT
2006-10-16 03:30:00,4821,14,INT
2006-10-16 03:45:00,4821,29,INT
2006-10-16 04:00:00,4821,28,INT
2006-10-16 04:15:00,4821,34,INT
2006-10-16 04:30:00,4821,62,INT
2006-10-16 04:45:00,4821,55,INT
2006-10-16 05:00:00,4821,40,INT
2006-10-16 05:15:00,4821,60,INT
2006-10-16 05:30:00,4821,102,INT
2006-10-16 05:45:00,4821,127,INT
2006-10-16 06:00:00,4821,149,INT
2006-10-16 06:15:00,4821,176,INT
2006-10-16 06:30:00,4821,288,INT
2006-10-16 06:45:00,4821,348,INT
2006-10-16 07:00:00,4821,404,INT
2006-10-16 07:15:00,4821,518,INT
2006-10-16 07:30:00,4821,543,INT
2006-10-16 07:45:00,4821,613,INT
2006-10-16 08:00:00,4821,672,INT
2006-10-16 08:15:00,4821,639,INT
2006-10-16 08:30:00,4821,655,INT
2006-10-16 08:45:00,4821,656,INT
2006-10-16 09:00:00,4821,612,INT
2006-10-16 09:15:00,4821,497,INT
2006-10-16 09:30:00,4821,475,INT
2006-10-16 09:45:00,4821,460,INT
2006-10-16 10:00:00,4821,463,INT
2006-10-16 10:15:00,4821,402,INT
2006-10-16 10:30:00,4821,451,INT
2006-10-16 10:45:00,4821,422,INT
2006-10-16 11:00:00,4821,407,INT
2006-10-16 11:15:00,4821,459,INT
2006-10-16 11:30:00,4821,453,INT
2006-10-16 11:45:00,4821,460,INT
2006-10-16 12:00:00,4821,497,INT
2006-10-16 12:15:00,4821,489,INT
2006-10-16 12:30:00,4821,466,INT
2006-10-16 12:45:00,4821,511,INT
2006-10-16 13:00:00,4821,487,INT
2006-10-16 13:15:00,4821,488,INT
2006-10-16 13:30:00,4821,465,INT
2006-10-16 13:45:00,4821,485,INT
2006-10-16 14:00:00,4821,473,INT
2006-10-16 14:15:00,4821,468,INT
2006-10-16 14:30:00,4821,489,INT
2006-10-16 14:45:00,4821,500,INT
2006-10-16 15:00:00,4821,510,INT
2006-10-16 15:15:00,4821,538,INT
2006-10-16 15:30:00,4821,533,INT
2006-10-16 15:45:00,4821,492,INT
2006-10-16 16:00:00,4821,504,INT
2006-10-16 16:15:00,4821,558,INT
2006-10-16 16:30:00,4821,583,INT
2006-10-16 16:45:00,4821,566,INT
2006-10-16 17:00:00,4821,716,INT
2006-10-16 17:15:00,4821,698,INT
2006-10-16 17:30:00,4821,714,INT
2006-10-16 17:45:00,4821,699,INT
2006-10-16 18:00:00,4821,568,INT
2006-10-16 18:15:00,4821,632,INT
2006-10-16 18:30:00,4821,588,INT
2006-10-16 18:45:00,4821,503,INT
2006-10-16 19:00:00,4821,418,INT
2006-10-16 19:15:00,4821,394,INT
2006-10-16 19:30:00,4821,353,INT
2006-10-16 19:45:00,4821,303,INT
2006-10-16 20:00:00,4821,272,INT
2006-10-16 20:15:00,4821,272,INT
2006-10-16 20:30:00,4821,282,INT
2006-10-16 20:45:00,4821,233,INT
2006-10-16 21:00:00,4821,219,INT
2006-10-16 21:15:00,4821,233,INT
2006-10-16 21:30:00,4821,198,INT
2006-10-16 21:45:00,4821,196,INT
2006-10-16 22:00:00,4821,170,INT
2006-10-16 22:15:00,4821,158,INT
2006-10-16 22:30:00,4821,175,INT
2006-10-16 22:45:00,4821,129,INT
2006-10-16 23:00:00,4821,118,INT
2006-10-16 23:15:00,4821,105,INT
2006-10-16 23:30:00,4821,96,INT
2006-10-16 23:45:00,4821,87,INT
2006-10-17 00:00:00,4821,74,INT
2006-10-17 00:15:00,4821,56,INT
2006-10-17 00:30:00,4821,40,INT
2006-10-17 00:45:00,4821,39,INT
2006-10-17 01:00:00,4821,31,INT
2006-10-17 01:15:00,4821,30,INT
2006-10-17 01:30:00,4821,33,INT
2006-10-17 01:45:00,4821,21,INT
2006-10-17 02:00:00,4821,22,INT
2006-10-17 02:15:00,4821,27,INT
2006-10-17 02:30:00,4821,21,INT
2006-10-17 02:45:00,4821,19,INT
2006-10-17 03:00:00,4821,19,INT
2006-10-17 03:15:00,4821,29,INT
2006-10-17 03:30:00,4821,26,INT
2006-10-17 03:45:00,4821,25,INT
2006-10-17 04:00:00,4821,32,INT
2006-10-17 04:15:00,4821,35,INT
2006-10-17 04:30:00,4821,50,INT
2006-10-17 04:45:00,4821,33,INT
2006-10-17 05:00:00,4821,61,INT
2006-10-17 05:15:00,4821,53,INT
2006-10-17 05:30:00,4821,92,INT
2006-10-17 05:45:00,4821,144,INT
2006-10-17 06:00:00,4821,139,INT
2006-10-17 06:15:00,4821,216,INT
2006-10-17 06:30:00,4821,327,INT
2006-10-17 06:45:00,4821,366,INT
2006-10-17 07:00:00,4821,429,INT
2006-10-17 07:15:00,4821,506,INT
2006-10-17 07:30:00,4821,667,INT
2006-10-17 07:45:00,4821,658,INT
2006-10-17 08:00:00,4821,626,INT
2006-10-17 08:15:00,4821,634,INT
2006-10-17 08:30:00,4821,614,INT
2006-10-17 08:45:00,4821,627,INT
2006-10-17 09:00:00,4821,620,INT
2006-10-17 09:15:00,4821,601,INT
2006-10-17 09:30:00,4821,513,INT
2006-10-17 09:45:00,4821,444,INT
2006-10-17 10:00:00,4821,445,INT
2006-10-17 10:15:00,4821,429,INT
2006-10-17 10:30:00,4821,458,INT
2006-10-17 10:45:00,4821,436,INT
2006-10-17 11:00:00,4821,456,INT
2006-10-17 11:15:00,4821,464,INT
2006-10-17 11:30:00,4821,487,INT
2006-10-17 11:45:00,4821,465,INT
2006-10-17 12:00:00,4821,436,INT
2006-10-17 12:15:00,4821,495,INT
2006-10-17 12:30:00,4821,468,INT
2006-10-17 12:45:00,4821,463,INT
2006-10-17 13:00:00,4821,431,INT
2006-10-17 13:15:00,4821,484,INT
2006-10-17 13:30:00,4821,487,INT
2006-10-17 13:45:00,4821,481,INT
2006-10-17 14:00:00,4821,511,INT
2006-10-17 14:15:00,4821,467,INT
2006-10-17 14:30:00,4821,490,INT
2006-10-17 14:45:00,4821,486,INT
2006-10-17 15:00:00,4821,522,INT
2006-10-17 15:15:00,4821,533,INT
2006-10-17 15:30:00,4821,517,INT
2006-10-17 15:45:00,4821,480,INT
2006-10-17 16:00:00,4821,579,INT
2006-10-17 16:15:00,4821,607,INT
2006-10-17 16:30:00,4821,606,INT
2006-10-17 16:45:00,4821,536,INT
2006-10-17 17:00:00,4821,671,INT
2006-10-17 17:15:00,4821,697,INT
2006-10-17 17:30:00,4821,704,INT
2006-10-17 17:45:00,4821,669,INT
2006-10-17 18:00:00,4821,646,INT
2006-10-17 18:15:00,4821,662,INT
2006-10-17 18:30:00,4821,628,INT
2006-10-17 18:45:00,4821,491,INT
2006-10-17 19:00:00,4821,496,INT
2006-10-17 19:15:00,4821,410,INT
2006-10-17 19:30:00,4821,335,INT
2006-10-17 19:45:00,4821,303,INT
2006-10-17 20:00:00,4821,253,INT
2006-10-17 20:15:00,4821,278,INT
2006-10-17 20:30:00,4821,246,INT
2006-10-17 20:45:00,4821,304,INT
2006-10-17 21:00:00,4821,247,INT
2006-10-17 21:15:00,4821,253,INT
2006-10-17 21:30:00,4821,212,INT
2006-10-17 21:45:00,4821,235,INT
2006-10-17 22:00:00,4821,231,INT
2006-10-17 22:15:00,4821,224,INT
2006-10-17 22:30:00,4821,186,INT
2006-10-17 22:45:00,4821,197,INT
2006-10-17 23:00:00,4821,186,INT
2006-10-17 23:15:00,4821,132,INT
2006-10-17 23:30:00,4821,136,INT
2006-10-17 23:45:00,4821,135,INT
2006-10-18 00:00:00,4821,81,INT
2006-10-18 00:15:00,4821,67,INT
2006-10-18 00:30:00,4821,49,INT
2006-10-18 00:45:00,4821,48,INT
2006-10-18 01:00:00,4821,47,INT
2006-10-18 01:15:00,4821,48,INT
2006-10-18 01:30:00,4821,34,INT
2006-10-18 01:45:00,4821,29,INT
2006-10-18 02:00:00,4821,30,INT
2006-10-18 02:15:00,4821,24,INT
2006-10-18 02:30:00,4821,21,INT
2006-10-18 02:45:00,4821,18,INT
2006-10-18 03:00:00,4821,16,INT
2006-10-18 03:15:00,4821,18,INT
2006-10-18 03:30:00,4821,31,INT
2006-10-18 03:45:00,4821,22,INT
2006-10-18 04:00:00,4821,33,INT
2006-10-18 04:15:00,4821,36,INT
2006-10-18 04:30:00,4821,42,INT
2006-10-18 04:45:00,4821,47,INT
2006-10-18 05:00:00,4821,55,INT
2006-10-18 05:15:00,4821,60,INT
2006-10-18 05:30:00,4821,113,INT
2006-10-18 05:45:00,4821,125,INT
2006-10-18 06:00:00,4821,163,INT
2006-10-18 06:15:00,4821,218,INT
2006-10-18 06:30:00,4821,309,INT
2006-10-18 06:45:00,4821,392,INT
2006-10-18 07:00:00,4821,447,INT
2006-10-18 07:15:00,4821,536,INT
2006-10-18 07:30:00,4821,567,INT
2006-10-18 07:45:00,4821,622,INT
2006-10-18 08:00:00,4821,634,INT
2006-10-18 08:15:00,4821,618,INT
2006-10-18 08:30:00,4821,649,INT
2006-10-18 08:45:00,4821,653,INT
2006-10-18 09:00:00,4821,543,INT
2006-10-18 09:15:00,4821,541,INT
2006-10-18 09:30:00,4821,517,INT
2006-10-18 09:45:00,4821,465,INT
2006-10-18 10:00:00,4821,445,INT
2006-10-18 10:15:00,4821,424,INT
2006-10-18 10:30:00,4821,431,INT
2006-10-18 10:45:00,4821,423,INT
2006-10-18 11:00:00,4821,492,INT
2006-10-18 11:15:00,4821,425,INT
2006-10-18 11:30:00,4821,425,INT
2006-10-18 11:45:00,4821,503,INT
2006-10-18 12:00:00,4821,459,INT
2006-10-18 12:15:00,4821,470,INT
2006-10-18 12:30:00,4821,472,INT
2006-10-18 12:45:00,4821,486,INT
2006-10-18 13:00:00,4821,444,INT
2006-10-18 13:15:00,4821,500,INT
2006-10-18 13:30:00,4821,500,INT
2006-10-18 13:45:00,4821,512,INT
2006-10-18 14:00:00,4821,477,INT
2006-10-18 14:15:00,4821,463,INT
2006-10-18 14:30:00,4821,509,INT
2006-10-18 14:45:00,4821,485,INT
2006-10-18 15:00:00,4821,521,INT
2006-10-18 15:15:00,4821,580,INT
2006-10-18 15:30:00,4821,560,INT
2006-10-18 15:45:00,4821,559,INT
2006-10-18 16:00:00,4821,546,INT
2006-10-18 16:15:00,4821,575,INT
2006-10-18 16:30:00,4821,588,INT
2006-10-18 16:45:00,4821,603,INT
2006-10-18 17:00:00,4821,664,INT
2006-10-18 17:15:00,4821,743,INT
2006-10-18 17:30:00,4821,648,INT
2006-10-18 17:45:00,4821,662,INT
2006-10-18 18:00:00,4821,622,INT
2006-10-18 18:15:00,4821,612,INT
2006-10-18 18:30:00,4821,578,INT
2006-10-18 18:45:00,4821,512,INT
2006-10-18 19:00:00,4821,499,INT
2006-10-18 19:15:00,4821,441,INT
2006-10-18 19:30:00,4821,377,INT
2006-10-18 19:45:00,4821,316,INT
2006-10-18 20:00:00,4821,285,INT
2006-10-18 20:15:00,4821,289,INT
2006-10-18 20:30:00,4821,304,INT
2006-10-18 20:45:00,4821,300,INT
2006-10-18 21:00:00,4821,266,INT
2006-10-18 21:15:00,4821,248,INT
2006-10-18 21:30:00,4821,232,INT
2006-10-18 21:45:00,4821,256,INT
2006-10-18 22:00:00,4821,223,INT
2006-10-18 22:15:00,4821,220,INT
2006-10-18 22:30:00,4821,199,INT
2006-10-18 22:45:00,4821,191,INT
2006-10-18 23:00:00,4821,153,INT
2006-10-18 23:15:00,4821,133,INT
2006-10-18 23:30:00,4821,124,INT
2006-10-18 23:45:00,4821,105,INT
2006-10-19 00:00:00,4821,86,INT
2006-10-19 00:15:00,4821,61,INT
2006-10-19 00:30:00,4821,55,INT
2006-10-19 00:45:00,4821,64,INT
2006-10-19 01:00:00,4821,47,INT
2006-10-19 01:15:00,4821,54,INT
2006-10-19 01:30:00,4821,43,INT
2006-10-19 01:45:00,4821,30,INT
2006-10-19 02:00:00,4821,33,INT
2006-10-19 02:15:00,4821,25,INT
2006-10-19 02:30:00,4821,16,INT
2006-10-19 02:45:00,4821,37,INT
2006-10-19 03:00:00,4821,35,INT
2006-10-19 03:15:00,4821,31,INT
2006-10-19 03:30:00,4821,33,INT
2006-10-19 03:45:00,4821,35,INT
2006-10-19 04:00:00,4821,36,INT
2006-10-19 04:15:00,4821,28,INT
2006-10-19 04:30:00,4821,32,INT
2006-10-19 04:45:00,4821,64,INT
2006-10-19 05:00:00,4821,44,INT
2006-10-19 05:15:00,4821,78,INT
2006-10-19 05:30:00,4821,87,INT
2006-10-19 05:45:00,4821,132,INT
2006-10-19 06:00:00,4821,152,INT
2006-10-19 06:15:00,4821,192,INT
2006-10-19 06:30:00,4821,297,INT
2006-10-19 06:45:00,4821,382,INT
2006-10-19 07:00:00,4821,475,INT
2006-10-19 07:15:00,4821,547,INT
2006-10-19 07:30:00,4821,560,INT
2006-10-19 07:45:00,4821,628,INT
2006-10-19 08:00:00,4821,627,INT
2006-10-19 08:15:00,4821,593,INT
2006-10-19 08:30:00,4821,559,INT
2006-10-19 08:45:00,4821,614,INT
2006-10-19 09:00:00,4821,620,INT
2006-10-19 09:15:00,4821,605,INT
2006-10-19 09:30:00,4821,505,INT
2006-10-19 09:45:00,4821,443,INT
2006-10-19 10:00:00,4821,488,INT
2006-10-19 10:15:00,4821,473,INT
2006-10-19 10:30:00,4821,442,INT
2006-10-19 10:45:00,4821,481,INT
2006-10-19 11:00:00,4821,490,INT
2006-10-19 11:15:00,4821,441,INT
2006-10-19 11:30:00,4821,464,INT
2006-10-19 11:45:00,4821,481,INT
2006-10-19 12:00:00,4821,480,INT
2006-10-19 12:15:00,4821,502,INT
2006-10-19 12:30:00,4821,488,INT
2006-10-19 12:45:00,4821,484,INT
2006-10-19 13:00:00,4821,501,INT
2006-10-19 13:15:00,4821,496,INT
2006-10-19 13:30:00,4821,490,INT
2006-10-19 13:45:00,4821,477,INT
2006-10-19 14:00:00,4821,480,INT
2006-10-19 14:15:00,4821,468,INT
2006-10-19 14:30:00,4821,552,INT
2006-10-19 14:45:00,4821,457,INT
2006-10-19 15:00:00,4821,513,INT
2006-10-19 15:15:00,4821,516,INT
2006-10-19 15:30:00,4821,559,INT
2006-10-19 15:45:00,4821,540,INT
2006-10-19 16:00:00,4821,610,INT
2006-10-19 16:15:00,4821,558,INT
2006-10-19 16:30:00,4821,615,INT
2006-10-19 16:45:00,4821,580,INT
2006-10-19 17:00:00,4821,656,INT
2006-10-19 17:15:00,4821,679,INT
2006-10-19 17:30:00,4821,689,INT
2006-10-19 17:45:00,4821,699,INT
2006-10-19 18:00:00,4821,642,INT
2006-10-19 18:15:00,4821,621,INT
2006-10-19 18:30:00,4821,603,INT
2006-10-19 18:45:00,4821,500,INT
2006-10-19 19:00:00,4821,485,INT
2006-10-19 19:15:00,4821,463,INT
2006-10-19 19:30:00,4821,428,INT
2006-10-19 19:45:00,4821,377,INT
2006-10-19 20:00:00,4821,337,INT
2006-10-19 20:15:00,4821,372,INT
2006-10-19 20:30:00,4821,319,INT
2006-10-19 20:45:00,4821,307,INT
2006-10-19 21:00:00,4821,354,INT
2006-10-19 21:15:00,4821,335,INT
2006-10-19 21:30:00,4821,281,INT
2006-10-19 21:45:00,4821,258,INT
2006-10-19 22:00:00,4821,251,INT
2006-10-19 22:15:00,4821,241,INT
2006-10-19 22:30:00,4821,203,INT
2006-10-19 22:45:00,4821,195,INT
2006-10-19 23:00:00,4821,186,INT
2006-10-19 23:15:00,4821,126,INT
2006-10-19 23:30:00,4821,139,INT
2006-10-19 23:45:00,4821,118,INT
2006-10-20 00:00:00,4821,101,INT
2006-10-20 00:15:00,4821,73,INT
2006-10-20 00:30:00,4821,84,INT
2006-10-20 00:45:00,4821,65,INT
2006-10-20 01:00:00,4821,66,INT
2006-10-20 01:15:00,4821,53,INT
2006-10-20 01:30:00,4821,36,INT
2006-10-20 01:45:00,4821,44,INT
2006-10-20 02:00:00,4821,43,INT
2006-10-20 02:15:00,4821,33,INT
2006-10-20 02:30:00,4821,31,INT
2006-10-20 02:45:00,4821,44,INT
2006-10-20 03:00:00,4821,32,INT
