Scats,longitude,latitude,location
3541,144.948438999743,-37.8289589993766,MONTAGUE/NORMANBY/MUNRO
3404,144.920111000459,-37.7984929987866,KENSINGTON/HOBSONS/CHILDERS
3420,144.983180999584,-37.8827179992744,ORMOND NR BYRNE
3421,144.987017999595,-37.8850359989294,ORMOND NR VAUTIER
3422,144.988674000321,-37.8860369993249,ORMOND NR DOCKER
3424,144.982488999941,-37.8602179989109,BARKLY/ALMA/PRINCES
3425,144.981779000308,-37.8640979989005,BARKLY/GREY/INKERMAN
3426,144.981224999638,-37.8671689995209,BARKLY/CARLISLE
3427,144.980744999906,-37.8696409995541,BARKLY/ACLAND/MITFORD
3428,144.97359400045,-37.8620109991578,FITZROY/ACLAND/BEACONSFIELD
3059,144.997451999968,-37.7446029991052,BELL/ST GEORGES
3060,145.002817000484,-37.7451719987313,BELL/HIGH
3063,145.016830000071,-37.7466609989415,BELL/VICTORIA
3065,145.029739999467,-37.7481769990406,BELL/CHIFLEY
2211,145.126146000105,-37.8054839994776,STATION NR PAISLEY
2850,144.753018999487,-37.7946669990782,WESTERN FWY/ROBINSONS ON/OFF RAMPS
2983,144.990662999845,-37.8464159989066,COMMERCIAL/BALMORAL/PORTER
2985,145.003684000118,-37.8591889993564,PHE NR CLOSEBURN
2986,145.002814000034,-37.8505089994679,WILLIAMS NR MURRAY
3000,145.020547000083,-37.8127709990781,BARKERS NR FINDON
3001,145.023512000496,-37.8131319991313,BARKERS/CHURCH/HIGH
951,145.209840000336,-37.9434739990966,GLADSTONE NR MURRAY
952,145.217196999888,-37.9852029989664,CLOW ST/DANDENONG MARKET ACCESS
953,145.191347000418,-37.9585419994117,ELONERA NR TITCHER
955,145.214834999495,-37.9832809992414,CLEELAND NR KING
956,145.202818000296,-37.9828169992986,HEMMINGS NR WILMA
957,145.209017999653,-37.9659379987923,MENZIES NR CHIFLEY
958,145.209017999653,-37.9659379987923,MENZIES NR CURTIN
959,145.217300999855,-37.9703259990985,HEATHERTON/BOYD/CLEELAND
970,145.092803000093,-37.865764999276,WARRIGAL/HIGH ST RD
1000,144.89233200014,-37.7373279988412,KEILOR/HOFFMANS
1001,144.924966999997,-37.7664919995479,MT ALEXANDER NR HALL
3886,144.958541000446,-37.7547819993824,MORELAND NR MURDOCH
3887,144.962179999518,-37.7552089994251,MORELAND/CAMERON
3888,144.946411000389,-37.7492369993514,MELVILLE NR WOODLANDS
152,145.374294000171,-37.6584849986662,BELL NR HERBERT
161,145.165370999447,-37.8544889989007,BURWOOD HWY/LAKESIDE/WOODVALE
163,145.158268999623,-37.8536539994423,BURWOOD HWY/SEVENOAKS
164,145.169242000424,-37.854960999043,BURWOOD HWY/SPRINGVALE
165,145.134898999722,-37.8523299994779,BURWOOD HWY/SAFEWAY ENT/RSPCA ENT
166,145.183554999629,-37.8567399994705,BURWOOD HWY/HANOVER/HARTLAND
168,145.197949999488,-37.8585739989439,BURWOOD HWY/MORACK/TIP ENT/EXIT
169,145.206954999897,-37.8599539993747,BURWOOD HWY/MOUNTAIN HWY
482,145.128562000333,-37.8783029988251,STEPHENSONS/VIRGINIA
483,145.127354999807,-37.8847039995224,STEPHENSONS/WAVERLEY
5234,144.732849000477,-37.8845329993855,DUNNINGS/BOARDWALK
5045,144.335594000271,-38.0897829992622,ANAKIE / BELL POST SHOPS
975,145.270933000398,-38.0174629988834,HALLAM SOUTH NR HALLAM STATION
272,145.126404999837,-38.1456819989052,CRANBOURNE/FLETCHER/FIRE STN
279,145.130644999744,-37.9597839990611,HEATHERTON/TOOTAL
281,145.131187999784,-38.0279969989786,SPRINGVALE/WELLS/EDITHVALE
3720,145.131389999655,-37.9152719990152,WELLINGTON/MONASH UNIVERSITY BUS ENT
2407,144.978350999477,-37.8507379990294,PHE/LORNE (X LAKESIDE)
2432,145.141482000529,-37.9233779995611,PHE/MCNAUGHTON
2433,145.014971999878,-37.8610249991334,DANDENONG/WATTLETREE
2627,144.794127999901,-37.7704449992667,WESTERN HWY/WRR
2650,144.58313999946,-37.683201998718,HIGH/PALMERSTON
2691,145.011743000525,-37.8710499995446,BALACLAVA NR LABASSA
335,145.161955999448,-37.7891629991503,DONCASTER/BLACKBURN
338,145.173507000256,-37.790431999031,DONCASTER/MITCHAM/OLD WARRANDYTE
339,145.179157000275,-37.7964799993239,SPRINGVALE/MITCHAM
340,145.164442999803,-37.775233999315,BLACKBURN/KING
341,145.150003000456,-37.7809779989202,GEORGE NR DEHNERT
4927,144.780558999649,-37.7360119994064,KINGS NR MCLEOD (STEVENSVILLE PS)
343,145.190883000026,-37.8064149993461,MITCHAM/SPRINGFIELD
265,145.160651999738,-37.9082329994153,MONASH/SPRINGVALE
266,145.192688000056,-37.9367319994313,MONASH/JACKSONS
762,145.190487999984,-38.3077099988806,HIGH NR VICTORIA & KING
768,145.294745999985,-37.8583329993741,ALBERT NR BAMBURY
770,145.285910999707,-37.857373999115,DORSET NR ELSIE
771,145.285699000485,-37.8610289992295,DORSET NR LUPTON
772,145.284582000288,-37.8805329994416,DORSET NR ALMA
773,145.221681000333,-37.8524499988332,MOUNTAIN HWY/HAROLD
774,145.227149999493,-37.8489069987092,MOUNTAIN HWY/WANTIRNA
775,145.228749000281,-37.8479119992003,MOUNTAIN HWY/BORONIA
776,145.23618299982,-37.8461509988894,MOUNTAIN HWY NR RACHELLE
704,145.172603999758,-37.7642459988716,REYNOLDS/ANDERSON CREEK
706,145.118522000074,-37.7679879986759,HIGH/LYNNWOOD
707,145.230380000111,-37.7694589992401,WARRANDYTE - RINGWOOD/FALCONER
3711,145.072757000139,-37.9748429988359,WARRIGAL/OAK/VOLTRI
3780,144.949416999944,-37.7724009994222,GRANTHAM NR UNION
3782,144.973008999641,-37.7642059992228,LYGON NR STEWART
3783,144.960233999623,-37.7780439989673,ROYAL/PARK
3784,144.962848000548,-37.7628439992913,SYDNEY NR STEWART
3785,144.969320999795,-37.7615619994834,ALBION NR HOWARD
3786,144.955527999838,-37.7708569993875,DAWSON NR FALLON
3994,144.961905000491,-37.6899549992889,MAHONEYS NR CHEVIOT
3995,144.915562000098,-37.6822929987184,DIMBOOLA/PEARCEDALE
3996,144.948924999834,-37.6666569986824,BARRY/FORD ENTRANCE
2312,144.996727999509,-37.8834689988326,NEPEAN/GLENHUNTLY/HOTHAM
2314,144.994034999901,-37.8791209989605,NEPEAN NR SCOTT
2317,145.008372000147,-37.9063999987012,NEPEAN/BAY/MILROY/HAMPTON
4530,144.967957000029,-37.8185809992781,SWANSTON NR YARRA RIVER
4497,144.948147999794,-37.8028859995365,QUEENSBERRY/CURZON
4842,144.982589999865,-37.8822189994484,ORMOND NR GLEN HUNTLY
4843,144.986451999858,-37.8846949995362,ORMOND NR BEACH
4844,144.99226400016,-37.8832739993314,ST KILDA ST/G'HUNTLY/TENNYSON
4845,144.991602000393,-37.8614639992948,CHAPEL/ALMA
4846,144.996721999457,-37.8621209994487,ALMA/WESTBURY
4847,145.000710000493,-37.8626339994275,HOTHAM/ALMA
4848,144.990911000036,-37.8653209989691,CHAPEL/INKERMAN
4849,144.996027999564,-37.8659389994348,INKERMAN/WESTBURY
4850,145.000069000189,-37.8664509989744,HOTHAM/INKERMAN
4851,144.990350000507,-37.8683659992611,CHAPEL/CARLISLE
4852,144.992748999986,-37.8686729988673,CARLISLE NR WOODSTOCK
4853,144.999440999848,-37.869515998822,HOTHAM/CARLISLE/BALACLAVA
4854,144.998634000433,-37.8736689994346,HOTHAM NR GROSVENOR
4855,144.998004000251,-37.8769169991037,HOTHAM/GLEN EIRA
4856,145.02550800021,-37.862008999373,WATTLETREE/DUNCRAIG/MALVERN CENTRAL
4857,144.983676999688,-37.8581029991726,ST KILDA NR OCTAVIA
4858,144.978886000144,-37.8669459995372,CARLISLE NR ACLAND
4860,145.003261999685,-37.9334139992518,HAMPTON NR HOLYROOD
4861,145.002685999548,-37.9365349988586,HAMPTON/WILLIS
4864,145.038901000493,-37.9558709993931,BAY/RESERVE
4865,145.030668999854,-37.9771709994282,BALCOMBE NR HAYDENS
4866,145.03461500006,-37.9776149987088,BALCOMBE/RESERVE
4867,145.002508000054,-37.9374909989148,HAMPTON NR THOMAS
4803,145.00378900017,-37.8190409993348,BRIDGE/COPPIN
4805,145.008291999909,-37.8195039987056,BRIDGE/BURNLEY
4806,145.014147000326,-37.8201769990763,BRIDGE NR YARRA
4807,144.993388999785,-37.8251759991655,SWAN/LENNOX
4808,144.997927999443,-37.8256859987109,CHURCH/SWAN
4809,145.00244199956,-37.8261839986737,SWAN/COPPIN
4810,145.007058999699,-37.8266839995622,SWAN/BURNLEY
4811,145.010044000251,-37.8270179991183,SWAN NR STAWELL
4812,145.017180000092,-37.8272369994159,SWAN/MADDEN
4813,144.992850999861,-37.8097599986943,VICTORIA NR JAMES
4814,144.996040000262,-37.8100929994984,VICTORIA/LENNOX/NICHOLSON
4815,144.998368999989,-37.8103359991434,VICTORIA NR LITHGOW
4816,145.000645000129,-37.8105679994301,VICTORIA/CHURCH
4817,145.004129000339,-37.810914999263,VICTORIA/SOUTH AUDLEY/MCKAY
4818,145.005117999768,-37.8110119994447,VICTORIA/JOHNSON
4819,144.99562100013,-37.8254269992358,SWAN NR WAVERLEY
4820,145.007092999996,-37.8112049988304,VICTORIA/FLOCKHART
4821,145.009773999463,-37.8114419991585,VICTORIA/BURNLEY/WALMER
4822,144.995814999623,-37.8113999995142,ELIZABETH/LENNOX
4823,144.997424999953,-37.8115979993236,ELIZABETH NR WILLIAMS
4825,144.995068999583,-37.8153579994918,HIGHETT/LENNOX
4827,145.002782000345,-37.8162579990974,HIGHETT NR GRIFFITHS
4828,144.999248000416,-37.8181609989141,CHURCH NR CAMERON
4829,144.99855799946,-37.8221249986683,CHURCH NR BROUGHAM
4830,144.97476600012,-37.857453999334,CANTERBURY NR MARY
4498,144.94962399997,-37.8030509993253,ERROL/QUEENSBERRY
4499,144.95635499946,-37.8038009987213,QUEENSBERRY/PEEL
3617,144.930456000223,-37.651806999365,PASCOE VALE/PARINGA
1081,145.272430999459,-37.9133259992347,KELLETTS/NAPOLEON
4768,145.020677999699,-37.8555179991416,HIGH/KOOYONG
4715,145.124477000085,-37.8991519994141,FERNTREE GULLY/CLAYTON/STEPHENSONS
4716,145.129205000349,-37.8996899992161,FERNTREE GULLY/FORSTER/GARDINER
4717,145.141950000136,-37.9066889992652,BLACKBURN/NORMANBY
711,145.154001000041,-37.7041779994097,MAIN/WATTLETREE/PARK WEST
712,145.134908000142,-37.7320979987957,MAIN/BOLTON
714,145.148000000288,-37.7152929992438,MAIN/DUDLEY
715,145.146156000222,-37.719008999158,MAIN/BRIDGE - ELTHAM
716,145.115208000042,-37.7260059988508,MAIN NR PROSPERITY
717,145.148439000235,-37.7141199995541,MAIN NR PRYOR
718,145.123932999965,-37.72582399912,MAIN/PANORAMA/GRAND
719,145.113583000044,-37.7270199989412,MAIN/PARA
720,145.114993999442,-37.7137169994275,PARA NR DOBSON
721,145.120125000512,-37.7094799990118,MOUNTAIN VIEW/SHERBOURNE
724,145.128576000142,-37.7104509988138,SHERBOURNE NR OUTLOOK
725,145.135018999946,-37.7525569993373,FITZSIMONS NR PORTER
728,145.122381999636,-38.1463129989414,DAVEY/YOUNG
729,145.146940999592,-38.1198159990433,FRANKSTON-DANDENONG/KLAUER
730,145.126559999792,-38.1413449989534,BEACH/YOUNG/DANDENONG
731,145.135730000319,-38.1466759993487,CRANBOURNE/MOOROODUC/FRANKSTON FWY
732,145.090522999637,-38.1829159989941,MT ELIZA NR DAVIES
733,145.157427999527,-38.1127359994252,FRANKSTON-DANDENONG/SEAFORD/BALLARTO
734,145.179027999835,-38.0914299994866,FRANK-DAND NR BAWDEN
3391,144.989583000115,-37.820298998954,PUNT/ROWENA
3392,144.989104999631,-37.8230469991575,PUNT/BRUNTON
3393,144.988854999485,-37.8246019987465,PUNT/SWAN
3397,144.986525000401,-37.8383209987346,PUNT/TOORAK
3401,144.98425599977,-37.8506669988337,PUNT/HIGH
3432,144.890213000336,-37.8211669987328,FRANCIS NR BALLARAT
3457,144.997595999607,-37.8002939990036,JOHNSTON/NICHOLSON
3458,144.985373000523,-37.7990739986859,JOHNSTON ST O'HEAD SIGNALS - MASTER
3508,144.843349999488,-37.8307079991748,BLACKSHAWS/CHAMBERS
3590,144.926098000299,-37.7559399989164,PASCOE VALE/ALBION/FLETCHER
3593,144.928225999746,-37.74349199941,PASCOE VALE/WOODLAND
3619,144.926738000243,-37.6575989992815,PASCOE VALE/TAGGERTY CRES (NTH)
3632,145.004047000302,-37.9293189995132,SOUTH/HAMPTON
3682,145.098207000354,-37.8359779990397,WARRIGAL/RIVERSDALE
3683,145.096970000131,-37.8427149994645,WARRIGAL NR GLEESON
3694,145.082476000122,-37.9239799994522,CENTRE/WARRIGAL
3943,145.115561999819,-37.8139359988272,ELGAR/ARNOLD
3944,145.098146999923,-37.8537009995477,HIGHBURY NR HARRISON (FIRE STN)
3950,144.994701999931,-37.8962729988557,NEW/MARTIN
3951,144.99316700005,-37.9043509993893,BAY/NEW/BARKLY
3952,144.992294000371,-37.9089439989451,NEW NR CADBY
3953,144.993671000037,-37.9215129995021,NEW NR WINDERMERE
3954,145.004702000194,-37.9058109992269,BAY NR WILLANSBY
3955,145.004193000252,-37.9098789992763,DURRANT NR MALE
3957,145.005694999678,-37.9208319991587,DENDY/HAMPTON
3958,145.004549000115,-37.926593999457,HAMPTON NR WERE
3959,145.023233999492,-37.9165899994053,CENTRE/THOMAS
3960,145.00685699967,-37.9146369989268,CENTRE/HAMPTON
3961,145.018459000163,-37.905154998777,HAWTHORN NR CHARLES
3977,145.059640000533,-37.8158829990866,BURKE/MONT ALBERT
3978,144.929378999544,-37.6864489992049,CAMP NR HARTLEY (FIRE STN)
3980,144.933124000301,-37.6650379991893,BARRY/BLAIR
3981,144.942409999771,-37.6659999990018,BARRY/KING/MAFFRA
3982,145.001731999642,-37.6725459994085,EDGARS/BARRY
3885,144.965006999543,-37.7430589994737,LOUISA NR VICTORIA
3642,145.03738899956,-37.9333679987771,SOUTH/STATION
3643,145.050277000556,-37.9349349988677,SOUTH/TAFE COLLEGE EXIT
3660,145.015344000216,-37.8053349991255,STUDLEY PARK NR HODGSON
3661,145.02000199989,-37.8067469988264,STUDLEY PARK/CARSON
3662,145.0288829997,-37.8074809988367,HIGH/DENMARK/PRINCESS/STUDLEY PARK
3667,145.033895999983,-37.8056719994628,HIGH NR PAKINGTON
3678,145.090069000205,-37.8834149992458,MONASH/WARRIGAL (ON RAMP I/B) DD 3681
3679,145.027961999838,-37.8646569988447,STATION NR GLENFERRIE
3680,145.090639000165,-37.8802339990367,WARRIGAL/WAVERLEY
3684,145.095912999437,-37.8485649987965,WARRIGAL NR LOUDON
3686,145.093376999796,-37.8628899989562,WARRIGAL NR FAKENHAM
3687,145.093116999886,-37.864316999165,WARRIGAL NR POULTER
3688,145.094337999825,-37.8572789992451,WARRIGAL NR MADELINE
3689,145.091762000308,-37.8745379992732,WARRIGAL/THE BOULEVARD
3691,145.087376999755,-37.8984209987311,WARRIGAL/ATHERTON
3692,145.086533999658,-37.9018229987675,WARRIGAL NR KANGAROO
3695,145.080981000265,-37.9315489992236,WARRIGAL/OLD DANDENONG
3696,145.079657999484,-37.9387689993936,WARRIGAL/SOUTH/DINGLEY BYPASS
3596,144.922233999994,-37.7240669987512,PASCOE VALE NR MAIN
3597,144.921221999836,-37.7213109992655,PASCOE VALE/DEVON/WINIFRED
3598,144.918163000535,-37.7153389994577,PASCOE VALE NR WILLETT
3599,144.91614099975,-37.7062769995035,PASCOE VALE/GLENROY
3600,144.918293000248,-37.6836889988066,PASCOE VALE/DIMBOOLA
3603,144.915796999922,-37.7047869993577,PASCOE VALE NR BELAIR
3604,144.920233000236,-37.7187889989312,PASCOE VALE NR MEAKER
3605,144.925494000519,-37.763752999376,PASCOE VALE/KELLAWAY
3606,144.92645899981,-37.7580979987482,PASCOE VALE/BUCKLEY
3608,144.911616999929,-37.7461849992784,MT ALEXANDER NR LEAKE
3609,144.911616999929,-37.7461849992784,MT ALEXANDER NR GLASS
3611,144.929139000475,-37.6645869988674,BARRY/LONGFORD
3613,144.93782400012,-37.6655709993936,BARRY/KYABRAM
3620,145.03018999945,-37.7997119991349,PRINCESS NR WILLS
3621,145.029836000117,-37.8016699990263,PRINCESS NR MOLESWORTH
3631,144.994069000323,-37.9281269989946,SOUTH/NEW
3633,145.006915000373,-37.9296599988296,SOUTH NR HAMPTON
3634,145.025717000066,-37.9319289988602,SOUTH/BLUFF/CUMMINS
625,145.269328000144,-37.8146059990453,BAYSWATER NR BELMONT
626,145.269561000255,-37.8105149992255,BAYSWATER/EASTFIELD
627,145.282563999438,-37.7897119992993,CROYDON NR SURREY
628,145.29034600012,-37.797164998789,DORSET/HULL/HEWISH
630,145.288219999631,-37.8102029988081,DORSET NR DUMOSA
6089,145.396292999725,-36.3968969988457,GVH/WILMOT/LONGSTAFF
2948,145.03592799977,-37.7634259989328,ORIEL NR FORD
3041,144.945198000506,-37.7391329990131,BELL/TURNER
3048,144.979785999726,-37.7427549987017,BELL/ELIZABETH
3050,144.937271999839,-37.7381809990249,BELL/CUMBERLAND
3051,144.940575999856,-37.7385819991116,BELL/REYNOLDS
3052,144.945710999484,-37.7391949990663,BELL/MELVILLE/TURNER
3053,144.948470999603,-37.7395099988208,BELL/SUSSEX
3054,144.96659700013,-37.7413139989011,SYDNEY/BELL
3056,144.978066000377,-37.742571998902,BELL/NICHOLSON/ELIZABETH
3057,144.99451400036,-37.7443289993097,BELL NR JESSIE
1768,145.365671999454,-37.7970039987304,York Road  btw Karen Crt & Hawkins Rd
2981,145.004081000284,-37.8437149991059,WILLIAMS NR CASSELL
823,145.430496999711,-37.7811479992344,WARBURTON NR SEBIRE
4155,144.996148000405,-37.7838099995052,HIGH NR WALKER
1164,145.181609999984,-37.7837509988025,SPRINGVALE/OLD WARRANDYTE
4967,144.883133999503,-37.8424729986669,MELBOURNE/MASON
4901,144.945967999749,-37.8265559988778,WESTGATE FWY WB/MONTAGUE
4902,144.947547999846,-37.8252039987922,MONTAGUE/LORIMER
4903,144.956637000483,-37.8366519988746,PARK/FERRARS
4904,144.959116999868,-37.8359379991391,CECIL/PARK
4905,144.961594999457,-37.8352239986826,CLARENDON/PARK
4906,144.964071000551,-37.8345049988987,PARK/MORAY
4907,144.95884199978,-37.8397899990227,FERRARS NR BRIDPORT
4908,144.949300000198,-37.8464679987807,VICTORIA NR DANKS
4909,144.959202999805,-37.842168999075,CANTERBURY/KERFERD/ALBERT/FERRARS
4298,145.05700899947,-37.7516279986857,UPPER HEIDELBERG NR BROWN
4299,145.044965999535,-37.757084999071,BANKSIA/WATERDALE
4300,145.053634999513,-37.7580239991149,BANKSIA/UPPER HEIDELBERG
3460,144.954872999751,-37.8188619994996,COLLINS BTW SPENCER & KING
4301,145.058615999608,-37.7585539986701,BANKSIA/STUDLEY
4303,145.035042000264,-37.7670369993883,ORIEL/LIVINGSTONE
4305,145.042923999952,-37.768362998903,UPPER HEIDELBERG/WATERDALE/LIVINGSTONE
4307,145.064536999694,-37.777149999135,BURKE/MCARTHUR
4243,144.897785000503,-37.8019529995258,ALBERT/IRVING
4244,144.899105000501,-37.8023859993775,NICHOLSON/IRVING
4245,144.900858000304,-37.8015849992854,IRVING/LEEDS
4246,144.894459000251,-37.7991659993023,BARKLY NR VICTORIA
4247,144.901155999848,-37.7999469994735,HOPKINS/LEEDS
4248,144.879913000328,-37.7976979991448,BARKLY/WARLEIGH
4249,144.884809999679,-37.8058289988547,WILLIAMSTOWN/CHARLES/DICKSON
4251,144.883465999977,-37.8128249987783,WILLIAMSTOWN/SOMERVILLE
4252,144.889212999444,-37.8134739987339,SOMERVILLE/GAMON
4253,144.87490999954,-37.797143999145,BARKLY NR ARGYLE
4254,144.874072000025,-37.8193459993725,FRANCIS/WEMBLEY
4255,144.89341200024,-37.8215239988845,FRANCIS/STEPHEN
2830,145.10451799946,-37.7883779991544,DONCASTER/HIGH
2337,145.026256000293,-37.9249019994302,NEPEAN/CUMMINS/PATTERSON
2338,144.991636999989,-37.9123909993089,NEW NR PARK
2339,145.053063999746,-37.9590249989115,NEPEAN/SOUTHLAND NTH ENT
4832,144.980393999567,-37.857984999403,FITZROY/PRINCES/LAKESIDE
4833,144.974734000197,-37.8613359995107,FITZROY NR PARK
4834,144.981073000162,-37.8514039988258,ST KILDA NR RALEIGH
4770,144.994904000401,-37.8430469991346,CHAPEL/GARDEN (*** USE 4771 ***)
4771,144.994773000258,-37.8436929992808,CHAPEL/WILSON/GARDEN
4772,144.993768000493,-37.849163998895,CHAPEL/CHATHAM/PRINCES
4773,144.993643000027,-37.8499709989511,CHAPEL NR KING
4774,144.992905000546,-37.8543109991653,CHAPEL NR UNION
4777,145.002050999995,-37.8552119989232,WILLIAMS NR GOOCH
4778,145.019710000509,-37.8612619986835,KOOYONG/WATTLETREE
4779,145.007789999589,-37.8486979991579,MALVERN NR CHATSWORTH
4780,145.006776999512,-37.7163959994845,SPRING/EDWARDES
4781,145.000548999643,-37.7303199994074,SPRING/REGENT
4782,145.00001000018,-37.7375739993373,ST GEORGES/MURRAY
4784,144.995874000201,-37.7493979995212,ST GEORGES/OAKOVER
4785,144.992745000144,-37.7223659989163,GILBERT NR LOCKSLEY
3330,145.057829999874,-37.747336999348,LWR PLENTY/UPP. HEIDELBERG/WAIORA/ALTONA
3332,145.075083000328,-37.7371239989135,LWR PLENTY/ROSANNA
3333,145.078405000157,-37.7352229990118,GREENSBOROUGH/LWR PLENTY
3334,145.102768000006,-37.7294439995162,LWR PLENTY/YALLAMBIE
3340,145.081198000019,-37.7194659986867,GREENSBOROUGH/YALLAMBIE
3341,145.082855000135,-37.7144829988778,GREENSBOROUGH HWY/WATSONIA
3344,145.092276000521,-37.7034419994938,GRIMSHAW ST/GREENSBOROUGH RD
3345,145.100679999814,-37.7043619993807,GRIMSHAW/HENRY/THE CIRCUIT
3346,145.104177999572,-37.7035509991835,MAIN NR GREENSBOROUGH CENTRE
3347,145.105207999817,-37.7029189992886,MAIN/PARA/CIRCUIT/HAILES
3348,145.15138699976,-37.6727969988746,CHUTE NR INGLES
3349,145.107672999773,-37.6996879992716,DIAMOND CREEK/ST HELENA
3350,145.079421000021,-37.730018999172,GREENSBOROUGH/ERSKINE
3351,145.194387000001,-37.6374949991369,MAIN NR PARKER
3353,145.114864999764,-37.7001209991647,MOUNTAIN VIEW/ST HELENA
3354,145.142909999447,-37.6869559989197,RYANS/WALLOWA/ALLENDALE
3355,145.121940999517,-37.7009929994126,ST HELENA/KARINGAL
3356,145.16637499958,-37.674085999312,HEIDELBERG-KINGLAKE NR THE PARKWAY
3360,145.069046999717,-37.7597299994087,BANKSIA/LWR HEIDELBERG
3361,145.071534000472,-37.7600369992104,BANKSIA/DORA
3362,145.06656600051,-37.759443998912,BANKSIA/CAPE
3363,145.062028000271,-37.7589219988702,BANKSIA NR MOUNT
3377,144.986442000252,-37.8044329991292,WELLINGTON/GIPPS
3380,144.993970000302,-37.7959969987027,EASTERN FWY OFF RAMP/HODDLE
4697,145.123647000347,-37.9291319994577,CENTRE NR AUDSLEY
4698,145.127583000563,-37.9296119994576,CENTRE/HAUGHTON/CARINISH
4699,145.130028999918,-37.9299119987894,CENTRE NR KIONGA
4700,145.135939999595,-37.9306499990129,CENTRE/MCNAUGHTON/KOMBI
4701,145.13749700026,-37.937077999513,RAYHUR NR KOMBI
4702,145.140145000423,-37.9432659991623,WESTALL/FAIRBANK
4703,145.136821000535,-37.9103439993228,RING ROAD EAST AT MONASH UNI
4705,145.132194999565,-37.9136659993171,RING ROAD SOUTH AT MONASH UNI
4706,145.136660000315,-37.9428389994105,FAIRBANK NR MONASH CRES
4406,144.973156999859,-37.8081149991788,Vcitoria Pde and Nicholson St
4407,144.967287999603,-37.7986749991124,LYGON/FARADAY
4408,144.967557999605,-37.7971589990052,LYGON/ELGIN
4409,144.970487999793,-37.7974809991464,RATHDOWNE/ELGIN
4410,144.972889999923,-37.7977399991965,CANNING/ELGIN
4411,144.970750000393,-37.7960669989306,RATHDOWNE NR PALMERSTON
4413,144.966522000376,-37.8030969990639,LYGON NR PELHAM
4415,144.973731000024,-37.7928249990743,PRINCES NR CANNING
4416,144.969719000025,-37.8021239987305,RATHDOWNE NR PELHAM
4417,144.970971999988,-37.7947829991129,RATHDOWNE NR NEILL
4418,144.971219999592,-37.7933359987534,RATHDOWNE NR PRINCES
4419,144.973620000365,-37.805381998709,NICHOLSON/GERTRUDE
4422,144.973093999718,-37.782143999053,RATHDOWNE/PIGDON
4423,144.970131000466,-37.7818189995358,LYGON/PIGDON
4424,144.9698240003,-37.7837709990366,LYGON NR RICHARDSON
4427,144.975311999588,-37.7954289993895,NICHOLSON NR KAY
4430,145.068548000268,-37.8789629993297,MALVERN/BELGRAVE
4431,145.052445999514,-37.853306999416,BURKE NR CARROLL
4440,144.980936000517,-37.8101249993937,ALBERT NR EADES
114,145.154191999474,-37.8175609995279,WHITEHORSE/CHAPEL
115,145.156217999734,-37.8177239991753,MAROONDAH/SURREY
117,145.17599900035,-37.8184589994286,MAROONDAH/SPRINGVALE
119,145.185413000536,-37.8175389990901,MAROONDAH/ROOKS
121,145.193658999468,-37.8163669991718,MAROONDAH/MITCHAM
123,145.206582999867,-37.8166019992628,MAROONDAH NR MONOMEETH
124,145.207593999578,-37.8167079995505,MAROONDAH/DEEP CREEK
125,145.213370999605,-37.8172209988851,MAROONDAH/HEATHERDALE/DAMPIER
126,145.237417000145,-37.8110719995048,MAROONDAH/MT DANDENONG
3635,145.038942000554,-37.9335449987832,SOUTH/JASPER/TAYLOR
3637,145.056181000507,-37.9357569994353,SOUTH/EAST BOUNDARY
3638,145.061338000062,-37.9364399991325,SOUTH/CHESTERVILLE
4242,144.891326000411,-37.8030279989465,BUCKLEY NR CUTHBERT
3542,144.944440000229,-37.8312649987447,WILLIAMSTOWN/INGLES/NORMANBY
3550,144.99431099964,-37.89832399869,NORTH/NEW
3551,145.012215000056,-37.9005239993225,NORTH/KOOYONG
3552,145.015693999748,-37.9009389994655,NORTH NR LANDCOX
3553,145.019184999934,-37.901355998844,NORTH/HAWTHORN
3554,145.025987999803,-37.9021649994002,NORTH/BAMBRA/THOMAS
3555,145.034886000468,-37.9032889990376,NORTH/BOORAN/WHEATLEY
3556,145.038115999607,-37.9037019988705,NORTH NR DALMOR
3922,145.11400699974,-37.8222849990603,ELGAR/MONT ALBERT
3923,145.11258800044,-37.8300579991237,ELGAR NR ERASMUS
3925,145.110589999991,-37.8379719990124,RIVERSDALE/ELGAR
3926,145.126856999628,-37.80176999893,STATION/WOODHOUSE
3929,145.120682000027,-37.8350769990745,STATION NR DUNCAN
3851,145.078607000236,-37.884809999459,CHADSTONE/EXIT CHAD SHOPS
3852,145.085279999548,-37.8771289992443,WAVERLEY NR BATESFORD
3853,145.032271999788,-37.839677999457,TALBOT NR GLENFERRIE
3854,145.029322000221,-37.8658819992362,STATION NR CLAREMONT
3855,145.059843999567,-37.8683049988288,MALVERN/MOIRA
3856,145.042789000133,-37.8500789988558,TOORONGA NR MILTON
3857,145.041689999486,-37.8498049987001,MILTON NR TOORONGA
3860,144.997083000543,-37.8304089990103,CHURCH/BALMAIN/COTTER
3861,144.99155999979,-37.8249589993329,SWAN/CREMORNE
3863,145.008988999898,-37.8158109987418,BURNLEY NR KENT
4080,145.023295,-37.88002599917,HAWTHORN/GLEN EIRA
4081,145.030064000385,-37.880880999316,BAMBRA/GLEN EIRA
4082,145.038158999454,-37.8862819995123,BOORAN/NEERIM
4084,145.057076999505,-37.8892139989667,KOORNANG/NEERIM
4085,145.066388000225,-37.8903779986824,MURRUMBEENA/NEERIM
