scat_number,school_count,long,lat
3214.0,0.0,145.004780000433,-37.7334559993693
1900.0,0.0,145.083032999534,-37.7795209995245
2810.0,2.0,145.005536999899,-37.6793989987487
2811.0,0.0,144.989154000259,-37.6481879990545
2812.0,0.0,144.999108000032,-37.6492569987273
5841.0,0.0,142.930168000182,-37.2837709988723
5842.0,1.0,143.853317000144,-37.5616009995555
5875.0,0.0,143.855208999768,-37.5594669987643
5876.0,0.0,143.867500999915,-37.5649819989892
5877.0,0.0,143.850325000037,-37.5500609989822
5878.0,0.0,143.850126999488,-37.542540998931
5879.0,0.0,143.849392000144,-37.5353119992242
5901.0,2.0,143.82861399988,-37.5399589994258
5228.0,1.0,144.3366089995,-38.1393929988182
5242.0,1.0,144.666227000115,-37.9038279987198
5243.0,0.0,144.819113000277,-37.8187739989175
444.0,1.0,145.154807000077,-37.9382579993479
5246.0,1.0,144.682366999766,-37.88070299915
3293.0,1.0,145.045903000001,-37.8943819992836
5249.0,1.0,144.660729000283,-37.9031069988106
5250.0,1.0,144.658569000509,-37.9042999987205
5251.0,0.0,144.660214999927,-37.8973999987033
5252.0,0.0,144.701278999483,-37.8794269986776
5253.0,0.0,144.66289000039,-37.9019139993743
5254.0,1.0,144.682891000317,-37.8775929987642
5300.0,0.0,144.347125000133,-38.1467599992307
5302.0,1.0,144.335466999732,-38.1453759995421
5303.0,2.0,144.345776999817,-38.1539769991124
5304.0,1.0,144.344731000431,-38.1595809991789
5306.0,1.0,144.334123999743,-38.1526019986919
4910.0,0.0,144.965349000205,-37.8499059987027
4911.0,1.0,144.961202000404,-37.8404739991646
4912.0,2.0,144.963388000461,-37.8391169995573
4914.0,1.0,144.964838999648,-37.8361679987496
4915.0,0.0,144.948897000053,-37.8359729990944
4917.0,1.0,144.952852999816,-37.8421789987291
4918.0,2.0,144.960308000238,-37.8440569991766
4920.0,0.0,144.965819000434,-37.821839998673
4921.0,0.0,144.961367000394,-37.8199889986824
4922.0,0.0,144.963018999774,-37.8216759989819
4923.0,0.0,144.966033999821,-37.8233909988995
4924.0,1.0,144.961637000563,-37.8459599987068
3336.0,0.0,145.066388999445,-37.7421049995451
2915.0,1.0,144.959342999861,-37.8120249994547
2916.0,2.0,144.956885999462,-37.8127359988694
2917.0,2.0,144.954373999874,-37.8134469989634
2918.0,1.0,144.970696000501,-37.8074909988471
2919.0,1.0,144.96874299956,-37.808157998776
2920.0,0.0,144.966303999966,-37.8088819991978
2922.0,0.0,144.961358999847,-37.8103169988211
2923.0,1.0,144.958893999544,-37.8110379987724
2924.0,1.0,144.956446000082,-37.8117549995458
2925.0,2.0,144.953921000175,-37.8124659992333
2926.0,1.0,144.951546999812,-37.8134099992702
2931.0,0.0,144.973633999862,-37.8156399990341
2860.0,0.0,144.940511000266,-37.7878299990797
2861.0,0.0,144.937261000009,-37.7740279995363
2862.0,0.0,144.935042999766,-37.7520189990162
2863.0,1.0,144.924970999997,-37.7348999991761
2865.0,0.0,144.890063999646,-37.7135189993715
2866.0,0.0,144.88865099966,-37.7118589987434
2867.0,0.0,144.887346999984,-37.7090779991873
2868.0,0.0,144.88194500043,-37.6908159994122
3222.0,1.0,145.004005999676,-37.7379709992755
3223.0,1.0,145.005255999538,-37.7307779994362
3224.0,1.0,145.008937000503,-37.7088409989073
3225.0,1.0,145.007614000188,-37.7167199991419
4934.0,1.0,144.831212999727,-37.7627119994433
4868.0,0.0,145.016363000532,-37.9764649988228
4869.0,0.0,145.00924399978,-37.9582239994063
4870.0,0.0,145.045815999851,-37.9789539990822
4873.0,2.0,145.064385000037,-37.9812579994109
4164.0,1.0,145.14964299978,-37.6730199987825
4875.0,1.0,144.958179999499,-37.8399819992173
4878.0,0.0,144.957045000451,-37.8253489989888
2685.0,0.0,144.851501999578,-37.809175999375
4880.0,0.0,144.963952000549,-37.8227009988288
4882.0,1.0,144.960162000099,-37.8257189993662
3128.0,0.0,145.080952999566,-37.8240019987886
3129.0,0.0,145.088619999604,-37.8249149995186
3132.0,1.0,145.136299000439,-37.8304079988433
3133.0,0.0,145.117887999492,-37.8283009995151
3134.0,0.0,145.12247799983,-37.8252589992113
3135.0,1.0,145.104527999994,-37.8211769995195
3136.0,0.0,145.139955999863,-37.8125659994708
3137.0,0.0,145.126945000338,-37.8293229991884
3140.0,1.0,145.067740000049,-37.966869998972
3141.0,0.0,145.087066000342,-37.9692569987094
4451.0,0.0,144.978982000306,-37.8164629989862
4452.0,0.0,144.98014799955,-37.8165889992351
4453.0,0.0,144.985186999694,-37.8163809987765
4455.0,0.0,144.978523000477,-37.8087149993171
4457.0,1.0,144.987981000486,-37.8168379990943
4460.0,0.0,144.941002000279,-37.7884669990681
4462.0,2.0,144.943670000418,-37.7906009987902
4404.0,0.0,144.96585200046,-37.806973998828
4405.0,1.0,144.968845999562,-37.8072939988573
4326.0,3.0,145.057404999988,-37.809978999422
4327.0,4.0,145.034980000509,-37.8096449993165
4330.0,4.0,145.037310999849,-37.8120959990716
4331.0,2.0,145.049310000258,-37.8127619989251
4332.0,1.0,145.052992000033,-37.8094489988749
4333.0,0.0,145.045835999693,-37.808602998709
3102.0,2.0,145.02069499989,-37.9537999989211
3103.0,1.0,145.01743500015,-37.9693209994817
3104.0,0.0,144.995371999835,-37.9344019990281
3109.0,0.0,144.958304999563,-37.776837998992
3112.0,0.0,144.960440000475,-37.7770949987767
3113.0,2.0,144.970696000481,-37.7782929990364
3115.0,2.0,144.978249999528,-37.779070999066
3121.0,0.0,145.063429000023,-37.8219929987163
3122.0,1.0,145.065710000278,-37.8222619989588
3123.0,1.0,145.06891099987,-37.8224899986659
3066.0,0.0,145.041323000024,-37.7497989988174
3124.0,1.0,145.070978999493,-37.8228649993108
3126.0,1.0,145.099929000481,-37.8262469986857
3029.0,0.0,144.99926700025,-37.9391209988858
3030.0,0.0,145.001255000394,-37.9443509990296
3031.0,0.0,145.002695000384,-37.9509939990529
3032.0,1.0,145.003658999682,-37.9519809993762
3033.0,0.0,145.012195000037,-37.9680879994086
3034.0,0.0,145.03416399977,-37.9941759990685
3035.0,1.0,145.059842000338,-37.9887319993341
3036.0,1.0,145.085025999734,-38.008068998905
3037.0,0.0,145.015616000417,-37.9749899992786
3038.0,1.0,144.955648999737,-37.8512069991107
3039.0,0.0,144.934475999482,-37.8414049993445
3040.0,0.0,145.07596000005,-38.0000579990209
3544.0,2.0,144.951426000195,-37.8276219987268
4361.0,0.0,145.044105000302,-37.8585279994459
4362.0,2.0,145.048580000498,-37.859061999367
4363.0,3.0,145.051324999824,-37.8593889987348
4364.0,1.0,145.058410000227,-37.8600499995401
4366.0,0.0,145.033626000067,-37.863067999542
4367.0,0.0,145.040135000118,-37.8639099994412
4368.0,1.0,145.050242000132,-37.8651139989942
4370.0,0.0,144.950184000052,-37.8225859993039
4309.0,0.0,144.887306000387,-37.7353229987509
4310.0,0.0,144.890130999618,-37.7364519987417
4312.0,1.0,144.864542999901,-37.7359439993387
4314.0,1.0,144.860648000488,-37.7543249990378
4315.0,1.0,144.86039999958,-37.7584469987668
4316.0,1.0,144.863791000375,-37.7664359992729
4318.0,0.0,144.890500999973,-37.7271869988826
4319.0,0.0,144.891067000116,-37.7235239992364
4320.0,1.0,145.03980100009,-37.8035449993537
4321.0,2.0,145.0506280002,-37.7993279987336
4322.0,1.0,145.060968000293,-37.7948009993479
4323.0,4.0,145.035415999972,-37.8073989993451
4953.0,0.0,144.83029400054,-37.7959159986937
4954.0,0.0,144.833227000412,-37.7962499994084
4955.0,0.0,144.838861000054,-37.7968889994154
4956.0,1.0,144.826927999838,-37.787975999038
4958.0,2.0,144.856231000095,-37.7919659993288
4959.0,0.0,144.827337000401,-37.7853719990034
4961.0,1.0,144.885509999731,-37.775559998745
4962.0,0.0,144.777680000143,-37.7525919994351
4963.0,1.0,144.830153000088,-37.769354998687
4233.0,1.0,144.898785999528,-37.8041539993152
4234.0,1.0,144.897407999475,-37.8039809994374
4235.0,0.0,144.892392999437,-37.8032589990336
4236.0,1.0,144.906354000201,-37.8005469989998
4238.0,0.0,144.899575999963,-37.799783999316
4240.0,2.0,144.888213999733,-37.7985379989158
2869.0,1.0,144.883063999635,-37.6844219992066
2870.0,1.0,144.933663999598,-37.7732439988725
2871.0,1.0,144.88243000024,-37.6881009989959
2872.0,1.0,144.880491999575,-37.6986159986701
2874.0,0.0,144.891906999795,-37.7183939992888
2877.0,1.0,144.805850000563,-37.7286359988736
2878.0,0.0,144.850184000532,-37.7373729988592
2879.0,0.0,144.852445999908,-37.7394929987957
2880.0,1.0,144.880960000367,-37.8259889991804
2882.0,0.0,144.848927999872,-37.8270729991678
2883.0,0.0,144.829313000126,-37.8260169988012
2146.0,0.0,144.961023999993,-37.7065929988241
2886.0,0.0,144.94620999959,-37.8252519993315
2888.0,0.0,144.930714000103,-37.821632998795
2775.0,1.0,145.029693999771,-37.65066399887
2776.0,1.0,145.034355999718,-37.661217998852
2777.0,1.0,145.025980999819,-37.6603939991354
2778.0,2.0,145.055154999555,-37.6974389993093
2779.0,1.0,145.062052999574,-37.6685959992416
2780.0,0.0,144.886209000568,-37.8021729988399
2781.0,0.0,144.890755000336,-37.7846339988126
2782.0,1.0,144.903714999459,-37.7982109989888
2783.0,1.0,144.8929430003,-37.8001329988888
2784.0,1.0,144.894694000543,-37.800326998873
2786.0,1.0,144.897295999462,-37.7995029993423
2820.0,0.0,145.03152200042,-37.7929649990228
2821.0,0.0,145.029755000057,-37.7919849992396
2823.0,0.0,145.026122000543,-37.7895009991465
2824.0,0.0,145.025713000379,-37.7888349987801
2825.0,0.0,145.063528000338,-37.7853359988301
2826.0,0.0,145.065036999434,-37.787505998833
2827.0,1.0,145.078645000122,-37.7795309992604
2828.0,0.0,145.104258999777,-37.7884119990618
2829.0,0.0,145.099698000427,-37.7898909995568
2034.0,0.0,145.055048999969,-37.8400889994558
2351.0,1.0,144.995454999841,-37.8923099990688
4926.0,2.0,144.83275399948,-37.7867239990485
469.0,0.0,145.155592999544,-37.873052998723
866.0,0.0,145.227346999519,-37.8123189987288
2041.0,0.0,145.095363000067,-37.791290999411
2042.0,0.0,145.074572999746,-37.8628039990644
2051.0,1.0,144.833712999727,-37.7186999988428
1043.0,1.0,144.949642000141,-37.7767679992488
1044.0,0.0,144.959397999818,-37.784722999483
1045.0,0.0,144.95535799957,-37.8216989993613
1051.0,1.0,144.949343999936,-37.8051469994373
1052.0,0.0,144.982614000125,-37.8160949994431
1053.0,1.0,144.946272000006,-37.7984489991083
1054.0,0.0,144.941156999543,-37.7974699986755
2628.0,0.0,144.832731999887,-37.7515759993777
2629.0,0.0,144.830626999537,-37.7479059989169
1057.0,1.0,144.958037000115,-37.7958169992934
1059.0,2.0,144.95548100018,-37.8096759992393
649.0,0.0,145.212636000222,-37.9882229992734
4324.0,4.0,145.038153000388,-37.8077149993275
4325.0,0.0,145.0492210004,-37.8090029995042
1230.0,3.0,144.739899999877,-37.7142099987388
2306.0,1.0,144.987269999563,-37.8679719986817
2307.0,1.0,144.988420999566,-37.8701619989355
2308.0,1.0,144.989673000526,-37.872034998709
2309.0,1.0,144.990003000279,-37.8726849994677
2310.0,0.0,144.992362999627,-37.8762499988681
2311.0,0.0,144.969537000508,-37.8586339992199
2313.0,1.0,144.999200999811,-37.8861609995431
2316.0,0.0,145.006458999446,-37.8998369986883
2318.0,0.0,145.043970000535,-37.9564719993842
2320.0,2.0,145.018117999985,-37.9158969992162
2321.0,2.0,145.022317999769,-37.9206949993582
2322.0,0.0,145.034374000353,-37.933005999431
2323.0,0.0,145.036724999957,-37.9358599990842
2324.0,1.0,145.043237999577,-37.9451949987352
2327.0,1.0,145.056087000277,-37.9632999988647
2330.0,1.0,145.074113000209,-37.9825939989059
2331.0,1.0,145.081350999858,-37.9907089989663
2332.0,0.0,145.083797000211,-37.9983009990002
2168.0,0.0,144.964379999769,-37.6902249986709
2169.0,0.0,144.884068000404,-37.6816259991244
4940.0,0.0,144.884101000397,-37.7829489988077
4941.0,1.0,144.884874999729,-37.7789249991254
4942.0,1.0,144.886703000185,-37.7689969987311
4943.0,1.0,144.891997999518,-37.7689679993886
4944.0,0.0,144.895954000349,-37.7694359994557
4945.0,0.0,144.827476999907,-37.7844759988443
4946.0,0.0,144.832067999453,-37.78486399909
4947.0,2.0,144.845997999784,-37.78645199886
4948.0,1.0,144.864409000412,-37.7866069988184
4949.0,0.0,144.863276000281,-37.7928509988301
4950.0,0.0,144.862670999627,-37.7957619994414
4951.0,0.0,144.862107000549,-37.7995469986832
4952.0,0.0,144.826356000285,-37.795457999313
4883.0,1.0,144.958098999494,-37.8276429987234
4884.0,1.0,144.956083999738,-37.8293359986756
4885.0,2.0,144.954069000128,-37.8310799988499
4886.0,3.0,144.952096999835,-37.8327449987885
4501.0,0.0,144.945143999486,-37.8047099993013
4502.0,1.0,144.947774000304,-37.8049839989724
4447.0,1.0,144.983554000161,-37.8104119993939
4448.0,1.0,144.9861590005,-37.8107039989852
4449.0,1.0,144.988768000253,-37.8109969992402
1388.0,0.0,145.041994999792,-37.9487539993535
1390.0,0.0,145.109231000207,-38.2139279993183
4526.0,0.0,144.952189999697,-37.8218469993961
3663.0,0.0,145.028763000519,-37.8088659990675
6332.0,1.0,144.97939400024,-37.4130869990193
4879.0,0.0,144.960831000498,-37.8232119993266
4925.0,0.0,144.958607999755,-37.82427299879
5985.0,0.0,143.739072000394,-37.0458379994228
5999.0,0.0,142.931802999591,-37.2824789986782
6021.0,0.0,145.99220799983,-36.5497709994519
6047.0,2.0,145.571482000093,-36.7559449989334
5902.0,2.0,143.831278999601,-37.5402829994627
3228.0,1.0,145.010539000486,-37.6999689993289
3229.0,1.0,145.01187499977,-37.6948709993392
3230.0,0.0,145.012571000363,-37.6878109986669
3231.0,1.0,145.013835000258,-37.6802449988659
3232.0,1.0,145.015563000326,-37.6726259993148
3233.0,2.0,145.016449999603,-37.6662519990999
3234.0,1.0,145.012779999452,-37.6865539994181
3235.0,0.0,145.006044999571,-37.7264729986836
3236.0,0.0,145.019097999957,-37.6596499990189
3237.0,2.0,145.016591000355,-37.665574999279
3239.0,0.0,145.035027999939,-37.6940099991628
3251.0,0.0,144.728966999847,-37.5826029992304
3260.0,1.0,145.025004000266,-37.7322729989632
3127.0,0.0,145.079251000193,-37.8238019989037
4291.0,0.0,145.066704999582,-37.7299229987343
4292.0,0.0,145.049131999889,-37.7344629988414
4293.0,1.0,145.059857999504,-37.7355639987375
4294.0,0.0,145.036805999633,-37.7409979992498
4295.0,0.0,145.042832000546,-37.7416419991045
4296.0,0.0,145.047814999687,-37.7421739994068
4297.0,0.0,145.05858499979,-37.7432239989473
3190.0,0.0,145.141552999892,-37.8036799992476
3192.0,0.0,145.139601999693,-37.8145749989474
3193.0,1.0,145.137209999674,-37.82562599926
3195.0,0.0,145.13348300015,-37.8458379988446
3197.0,1.0,145.119370000218,-37.9270429989406
3198.0,0.0,145.119061000105,-37.9285269989127
3199.0,2.0,145.092698999657,-37.9252819990969
3200.0,1.0,145.116777000072,-37.9403689989215
3067.0,1.0,145.046086000083,-37.7511379991513
3068.0,0.0,145.050317000165,-37.7527639994567
3069.0,0.0,145.056375999466,-37.7550569987019
3070.0,3.0,145.064634999694,-37.7560349990491
3071.0,3.0,145.06713500014,-37.7563379991062
3074.0,1.0,144.949053000302,-37.7360079988373
3075.0,0.0,144.95714299996,-37.7403889991391
3076.0,0.0,144.962529999975,-37.7409289989206
3100.0,1.0,145.023892000553,-37.9372839994581
3101.0,0.0,145.022186000514,-37.9464029993875
2903.0,1.0,144.967202000169,-37.8108419989769
2904.0,0.0,144.964732000444,-37.8115609990548
2905.0,0.0,144.963406999692,-37.811946999306
2907.0,1.0,144.95978899972,-37.8130039988219
2908.0,2.0,144.957323000023,-37.8137119990373
2909.0,2.0,144.95482599946,-37.8144259986741
2910.0,2.0,144.952341000388,-37.8151369992358
2911.0,1.0,144.969196000186,-37.8091359988701
2912.0,1.0,144.966749000223,-37.809853998989
2913.0,0.0,144.964280999552,-37.8105739988509
2914.0,0.0,144.961809000491,-37.8112989993159
738.0,0.0,145.133768999824,-38.1536099994529
739.0,1.0,145.128437000339,-38.1034509993815
740.0,1.0,145.135068999976,-38.1216689987934
742.0,2.0,145.14236400014,-38.1100569994644
744.0,0.0,145.170676000384,-38.1563389990116
745.0,3.0,145.124697999965,-38.1473159991943
746.0,0.0,145.157139000265,-38.1527829993106
747.0,0.0,145.165509000247,-38.1550349989396
748.0,0.0,145.127527999693,-38.1416079994181
749.0,0.0,145.167626000555,-38.1052979995292
750.0,2.0,145.125424999995,-38.1462839993562
751.0,0.0,145.136813999768,-38.1441469992916
752.0,0.0,145.172498000155,-38.0994439987991
758.0,1.0,145.175397999812,-38.2235989989028
1554.0,0.0,144.730538000392,-37.8380159994069
2600.0,1.0,144.897949000387,-37.7937429991403
2602.0,1.0,144.894451000491,-37.7926809988832
2603.0,1.0,144.889500000564,-37.7911829987535
2604.0,1.0,144.885955000175,-37.7897609988399
2605.0,1.0,144.883093999697,-37.7885979988475
2606.0,0.0,144.868936000237,-37.7828659993738
2608.0,2.0,144.852528000386,-37.779686999097
2609.0,2.0,144.847199000381,-37.7791019992681
2611.0,0.0,144.836056999882,-37.777832998979
2612.0,0.0,144.833395000252,-37.7775329991675
2504.0,0.0,144.900530999556,-37.7944629987945
2613.0,0.0,144.828720000242,-37.7770589986802
2614.0,0.0,144.77471000008,-37.7703089993237
2615.0,0.0,144.876519999991,-37.7859359990651
2616.0,0.0,144.799848000404,-37.7719379995302
2414.0,0.0,145.027660000557,-37.8664619994833
2415.0,0.0,145.029306000309,-37.8669059987815
2416.0,0.0,145.031261000042,-37.8684779990309
2417.0,2.0,145.038283000409,-37.8736219992491
2418.0,0.0,145.041940999804,-37.8755329990599
2419.0,0.0,145.0473469999,-37.87815499896
2420.0,0.0,145.049558000563,-37.8811629988857
2421.0,0.0,145.058072999925,-37.8838879993784
460.0,1.0,145.102667000104,-37.8669119994251
461.0,0.0,145.149071999597,-37.8766629986932
1002.0,1.0,144.913585999514,-37.7793899991886
1003.0,0.0,144.924160000298,-37.7659529995541
1005.0,0.0,144.924534000275,-37.7690209994164
1010.0,1.0,144.914742999822,-37.7805889991068
1012.0,1.0,144.908323999879,-37.741328999544
1013.0,1.0,144.921772999508,-37.7852759989643
1014.0,1.0,144.908649999901,-37.7741809987214
6260.0,0.0,144.250037999733,-36.77361199918
3482.0,0.0,144.833790999762,-37.8500189989547
548.0,1.0,145.28321300038,-38.0830729986883
4091.0,2.0,145.021968999488,-37.8868989992926
4092.0,1.0,145.028788999751,-37.8877659992322
4093.0,1.0,145.03766099965,-37.8888789990917
4094.0,3.0,145.007723000036,-37.8752359992228
4095.0,1.0,145.01808499944,-37.8699939991396
4096.0,1.0,145.021097000219,-37.8722249988045
4097.0,1.0,145.020790000555,-37.8931269991886
4098.0,1.0,145.027387000205,-37.8950719994632
4099.0,1.0,145.056147999999,-37.8940199992022
4100.0,1.0,145.064315999494,-37.9014589987408
4101.0,0.0,145.076748000332,-37.8946319992153
4102.0,1.0,145.057359000394,-37.887690999497
4103.0,0.0,145.009177999858,-37.8675409992631
4104.0,0.0,145.015713000147,-37.8821689994063
4105.0,0.0,145.009875000274,-37.863727999116
4106.0,1.0,145.054172000416,-37.8909619995494
4109.0,3.0,145.003479000243,-37.8846329988864
4111.0,1.0,144.95170999945,-37.7180669988837
4112.0,2.0,144.938460000156,-37.7315029990799
499.0,0.0,145.188405999819,-37.9103929990426
577.0,1.0,145.148704999904,-37.8523239993365
578.0,1.0,145.146441000446,-37.8520269990018
579.0,0.0,145.137583000249,-37.8517459995103
580.0,1.0,145.137745999832,-37.8582619991099
581.0,0.0,145.140557999996,-37.8091439994221
582.0,0.0,145.194599999739,-37.8276599995354
583.0,0.0,145.143298000206,-37.8094419994532
584.0,0.0,145.170595999745,-37.8124649986655
585.0,0.0,145.15770199962,-37.8110379991168
586.0,2.0,145.151650000079,-37.8103529990353
587.0,0.0,145.158566999883,-37.8066739988611
590.0,1.0,145.1896880001,-37.803719999251
599.0,0.0,145.236765000314,-38.0018569992349
600.0,0.0,145.278560999692,-38.0087899991184
601.0,0.0,145.290167000019,-38.0144059989343
602.0,1.0,145.257560000225,-38.0043389991736
604.0,1.0,145.306728999462,-38.0262309992492
605.0,0.0,145.242283000062,-37.9730729987144
606.0,0.0,145.238030000265,-37.9950859991379
607.0,0.0,145.258123000328,-37.9749599994356
608.0,3.0,145.467174000505,-38.0663809994007
609.0,0.0,145.481405000053,-38.0715339990555
457.0,0.0,145.275589000477,-37.883209999212
459.0,0.0,145.257600999546,-37.8919669989602
3753.0,0.0,144.884161999471,-37.8092159989269
446.0,0.0,145.139770000251,-37.9008909986978
448.0,2.0,145.164027000205,-37.874024999436
449.0,0.0,145.179739999809,-37.9056469988393
451.0,0.0,145.142932999885,-37.9012559990458
452.0,0.0,145.14949600003,-37.9021489994883
453.0,1.0,145.148657999637,-37.8707879990177
455.0,0.0,145.189038999891,-37.9068029992714
456.0,0.0,145.232833999736,-37.8991679989097
380.0,0.0,145.296984999971,-37.8829259988512
381.0,0.0,145.26403699948,-37.8785139992167
383.0,1.0,145.214518000552,-37.8769149994614
384.0,0.0,145.247043000448,-37.8964429992147
385.0,1.0,145.299461000489,-37.8761239993635
405.0,1.0,145.194351999848,-37.9377449989176
406.0,1.0,145.197389000387,-37.9379939994649
407.0,1.0,145.163901999777,-37.8795269990642
408.0,2.0,145.166318999635,-37.8772109990717
409.0,0.0,145.174191000318,-37.8276219991305
333.0,1.0,145.158048000207,-37.7886819987404
337.0,0.0,145.171046000045,-37.7901709989636
358.0,1.0,145.148398000062,-37.8722049988052
359.0,1.0,145.147578000032,-37.8764959989488
361.0,0.0,145.178950999594,-37.8756589989172
416.0,1.0,145.175439999647,-37.8214499993159
420.0,0.0,145.169226999623,-37.8620159988332
432.0,0.0,145.158666999638,-37.9186889993001
435.0,2.0,145.152836000518,-37.9494139992837
462.0,1.0,145.177358000005,-37.8841509990545
463.0,1.0,145.111702999498,-37.8679289986937
464.0,2.0,145.130061999523,-37.8700899988131
465.0,2.0,145.135506000173,-37.8707119992808
466.0,1.0,145.142213000489,-37.8714779988735
467.0,1.0,145.151386000478,-37.8725579992933
468.0,0.0,145.123059000269,-37.8565769995393
869.0,0.0,145.227316999905,-37.8106239994251
470.0,2.0,145.112476000067,-37.8639079990894
471.0,0.0,145.109722000419,-37.878639999307
472.0,0.0,145.189530999673,-37.9372359988464
474.0,0.0,145.110735999564,-37.8732059986787
475.0,1.0,145.161642999983,-37.9337559993692
476.0,1.0,145.130940999592,-37.8654639990323
477.0,0.0,145.178908999915,-37.8696799990452
4113.0,2.0,144.941336999856,-37.7318129991035
4114.0,1.0,144.945798999547,-37.7322929993974
4116.0,1.0,144.967865000027,-37.7342759987507
4117.0,0.0,144.972169000013,-37.7354669987692
4118.0,0.0,144.975166000049,-37.7355609987403
4119.0,0.0,144.98290700032,-37.7359559993725
4121.0,3.0,144.966949000476,-37.7377579994134
4122.0,1.0,144.935841000273,-37.745473999079
4061.0,2.0,145.064458999633,-37.8108169993045
4062.0,1.0,145.068330999551,-37.8112779990197
4063.0,3.0,145.081344000098,-37.8128419989032
4064.0,2.0,145.086313000019,-37.8134419992076
4065.0,2.0,145.066715999907,-37.8167279994506
4066.0,2.0,145.080299999998,-37.8183199993514
906.0,0.0,145.227176999485,-37.8282019995157
907.0,0.0,145.22731599988,-37.820468998979
908.0,3.0,145.235316999627,-37.7947519994236
911.0,0.0,145.218617999501,-37.8088769991691
912.0,2.0,145.235452999934,-37.7933149991323
913.0,0.0,145.227311999749,-37.8055709993675
914.0,0.0,145.247548999667,-37.8211859992449
915.0,0.0,145.227317000558,-37.8216379987099
916.0,1.0,145.247545000148,-37.8180659993292
918.0,0.0,145.247540000449,-37.8134029989705
822.0,0.0,145.460135999691,-37.7774649987308
632.0,1.0,145.297182000114,-37.794687998762
633.0,0.0,145.292169000349,-37.7878669987805
635.0,1.0,145.274013999791,-37.8009559987954
636.0,0.0,145.279534000268,-37.7990649988324
637.0,0.0,145.282521999491,-37.7988219990634
638.0,1.0,145.296203000433,-37.8004409992899
639.0,0.0,145.308048999935,-37.8017319994879
492.0,0.0,145.186176000249,-37.9220729992566
493.0,0.0,145.180994000551,-37.9214509992785
498.0,1.0,145.187902000395,-37.9131469994203
650.0,0.0,145.212896999552,-37.9901399986801
651.0,0.0,145.210189000154,-37.9914559988855
652.0,1.0,145.220555000447,-37.9861759990722
653.0,1.0,145.207132000072,-37.9576869994357
654.0,1.0,145.20580700008,-37.9647979993803
655.0,1.0,145.208776000513,-37.9987569986659
656.0,0.0,145.187200000426,-37.9666509992645
657.0,3.0,145.205049999651,-37.9688669990845
658.0,1.0,145.192020999602,-37.9484139993395
659.0,1.0,145.192494999726,-37.9375999993911
660.0,0.0,145.221502999533,-37.9811299992799
662.0,0.0,145.22621699951,-37.9556939987206
663.0,1.0,145.211179999983,-37.9695969994847
708.0,0.0,145.164007000016,-37.777680998759
3357.0,0.0,145.092566000382,-37.6950559991246
4724.0,1.0,144.943554999682,-37.8372699988401
2900.0,2.0,144.952792000058,-37.8161179994464
2901.0,1.0,144.972140000541,-37.8094039992917
2902.0,1.0,144.969655999634,-37.8101269992359
6157.0,1.0,146.885704999518,-36.1242039991561
6200.0,2.0,144.278420999607,-36.7596119987887
6201.0,2.0,144.280075999885,-36.7584919992731
6202.0,0.0,144.281963000109,-36.7490839989876
6203.0,3.0,144.284248999502,-36.7555079990046
2507.0,0.0,144.882798000484,-37.8039779991585
2508.0,2.0,144.869683000427,-37.8110729988829
2509.0,0.0,144.850075999833,-37.8166969986856
2510.0,1.0,144.846574999688,-37.8174179993955
2511.0,0.0,144.83546699947,-37.8205739992238
2512.0,0.0,144.829832000223,-37.8221449987371
2513.0,0.0,144.824048999926,-37.8240469992674
2514.0,0.0,144.860807000261,-37.8102449992219
2515.0,0.0,144.898394999645,-37.7982169992637
2516.0,2.0,144.895466999605,-37.7947469990885
2517.0,0.0,144.899288999678,-37.8169229993136
194.0,0.0,145.214009000469,-37.9848229992191
195.0,1.0,145.214399000266,-37.9881779988028
198.0,0.0,145.218877999936,-37.9966729991474
199.0,0.0,145.224027999796,-37.9998349994886
200.0,0.0,145.225377999528,-38.0005299993557
134.0,1.0,145.25674899951,-37.7958999987764
862.0,3.0,145.238700999896,-37.7963259990437
864.0,0.0,145.316817999698,-37.8181759989675
865.0,0.0,145.188280000159,-37.8366549990786
777.0,0.0,145.271082999499,-37.8386249990978
778.0,0.0,145.287008000297,-37.8375209986719
779.0,1.0,145.259483999863,-37.8728309992769
780.0,0.0,145.268343999575,-37.8539609994928
781.0,1.0,145.233002000022,-37.8890449991366
782.0,2.0,145.23402399944,-37.9227469986772
783.0,0.0,145.239405999803,-37.8610229993875
784.0,0.0,145.233066999703,-37.9280099988857
785.0,0.0,145.232929000055,-37.8769649994207
786.0,0.0,145.2364389998,-37.9106969992895
787.0,0.0,145.294523000246,-37.9003459990171
788.0,0.0,145.270066999496,-37.844731999
790.0,0.0,145.248546999645,-37.8433809990852
791.0,1.0,145.265036999927,-37.8412679987894
792.0,1.0,145.269432999586,-37.8481519989844
793.0,0.0,145.227350000411,-37.8418199993645
794.0,2.0,145.258524000521,-37.8421849988529
795.0,0.0,145.235067999857,-37.9175699989045
796.0,0.0,145.219631999943,-37.9006469995492
797.0,2.0,145.284409000431,-37.8836349994386
798.0,0.0,145.220177999756,-37.9264439989382
800.0,0.0,145.257681999765,-37.9132009989805
810.0,0.0,145.312467999858,-37.7851369994255
811.0,1.0,145.316189999471,-37.8020789989813
812.0,2.0,145.347913000417,-37.7584419990961
814.0,1.0,145.343284000318,-37.810354999511
